Age,Heart_Rate,Calories,Gender_male
21,104.0,147.0,1
41,94.0,76.0,1
62,97.0,102.0,0
27,88.0,30.0,1
54,87.0,44.0,0
73,87.0,60.0,1
28,98.0,84.0,1
32,114.0,207.0,1
63,99.0,91.0,0
72,94.0,73.0,0
38,93.0,53.0,0
34,88.0,54.0,1
29,99.0,50.0,1
39,109.0,156.0,1
33,99.0,107.0,1
59,94.0,26.0,0
44,106.0,164.0,1
67,85.0,23.0,0
26,92.0,62.0,1
60,93.0,63.0,0
40,100.0,91.0,0
46,92.0,53.0,0
49,103.0,133.0,0
66,90.0,67.0,0
62,87.0,43.0,1
24,106.0,157.0,1
45,91.0,14.0,1
20,94.0,37.0,1
27,105.0,140.0,0
68,95.0,74.0,0
24,112.0,186.0,0
43,119.0,233.0,1
44,101.0,145.0,0
65,111.0,199.0,0
45,92.0,49.0,0
68,84.0,4.0,0
20,104.0,132.0,1
35,91.0,37.0,1
28,78.0,11.0,1
41,108.0,180.0,0
74,95.0,74.0,1
22,78.0,14.0,0
44,89.0,23.0,0
34,95.0,91.0,1
27,94.0,47.0,1
22,95.0,81.0,0
45,100.0,78.0,0
20,98.0,110.0,0
59,85.0,30.0,1
72,103.0,175.0,1
29,105.0,175.0,0
67,93.0,32.0,0
39,98.0,78.0,1
68,102.0,190.0,1
20,117.0,177.0,0
36,87.0,22.0,1
32,105.0,180.0,1
26,99.0,154.0,0
43,81.0,21.0,0
35,101.0,48.0,1
34,101.0,121.0,1
24,95.0,82.0,0
21,94.0,42.0,1
44,94.0,128.0,0
64,108.0,236.0,1
58,103.0,184.0,0
41,82.0,7.0,1
22,98.0,75.0,0
28,92.0,42.0,0
24,109.0,162.0,1
54,101.0,117.0,0
43,91.0,45.0,0
26,82.0,27.0,0
54,97.0,99.0,0
28,97.0,76.0,1
43,101.0,102.0,1
28,84.0,16.0,0
45,84.0,24.0,0
22,107.0,175.0,1
28,96.0,50.0,0
23,78.0,9.0,0
20,81.0,25.0,0
52,108.0,146.0,1
51,100.0,117.0,1
29,97.0,76.0,0
76,85.0,57.0,0
30,111.0,197.0,1
30,110.0,203.0,1
38,76.0,19.0,0
26,98.0,116.0,1
23,90.0,47.0,1
27,89.0,29.0,0
64,88.0,19.0,0
64,91.0,20.0,0
48,111.0,214.0,1
23,91.0,73.0,0
26,92.0,43.0,0
79,112.0,194.0,0
38,95.0,103.0,0
29,86.0,20.0,0
43,100.0,135.0,0
68,75.0,7.0,0
69,94.0,105.0,0
26,79.0,7.0,1
31,101.0,109.0,0
61,81.0,8.0,0
31,86.0,28.0,1
25,79.0,13.0,1
37,103.0,143.0,1
32,83.0,12.0,1
20,102.0,112.0,1
79,80.0,17.0,0
71,88.0,45.0,1
57,105.0,211.0,1
32,98.0,101.0,1
44,100.0,81.0,1
44,102.0,170.0,1
20,109.0,155.0,0
39,89.0,41.0,1
54,100.0,105.0,1
59,85.0,69.0,1
23,91.0,33.0,0
35,81.0,15.0,1
64,97.0,74.0,0
43,97.0,59.0,1
30,103.0,95.0,1
21,89.0,8.0,0
53,112.0,233.0,1
53,101.0,111.0,0
36,92.0,46.0,0
63,116.0,212.0,0
34,88.0,29.0,0
22,115.0,149.0,1
52,100.0,135.0,1
36,73.0,3.0,1
55,105.0,101.0,0
53,109.0,169.0,0
52,107.0,188.0,1
28,100.0,127.0,1
21,109.0,112.0,1
21,102.0,122.0,0
40,101.0,106.0,1
34,108.0,149.0,1
43,99.0,128.0,0
48,103.0,168.0,1
38,90.0,36.0,0
52,101.0,141.0,1
26,107.0,156.0,0
21,97.0,54.0,1
60,82.0,29.0,0
78,93.0,102.0,0
66,101.0,182.0,1
29,76.0,3.0,1
21,100.0,71.0,1
54,94.0,41.0,1
41,76.0,19.0,0
27,95.0,46.0,1
38,102.0,151.0,1
23,102.0,104.0,1
23,98.0,108.0,1
27,95.0,85.0,0
59,100.0,143.0,0
53,96.0,45.0,1
35,90.0,19.0,0
27,80.0,10.0,0
54,112.0,223.0,1
71,87.0,33.0,0
32,98.0,99.0,1
78,88.0,60.0,0
21,86.0,21.0,1
20,97.0,45.0,1
59,94.0,108.0,0
58,93.0,100.0,1
67,91.0,11.0,1
50,105.0,179.0,1
24,89.0,20.0,0
26,89.0,60.0,1
25,93.0,45.0,1
20,80.0,13.0,0
21,82.0,24.0,0
59,107.0,169.0,0
58,105.0,169.0,0
27,92.0,30.0,1
22,87.0,35.0,1
38,82.0,53.0,0
48,85.0,39.0,0
22,107.0,171.0,0
34,94.0,62.0,0
23,96.0,68.0,0
34,102.0,103.0,0
69,104.0,200.0,1
22,83.0,22.0,1
40,83.0,50.0,0
65,99.0,182.0,1
44,89.0,48.0,0
25,95.0,62.0,1
47,97.0,63.0,0
22,84.0,6.0,1
25,109.0,183.0,0
31,82.0,17.0,1
41,116.0,216.0,0
59,89.0,72.0,1
37,104.0,162.0,0
71,85.0,22.0,0
30,81.0,18.0,0
29,106.0,164.0,0
61,82.0,42.0,0
20,97.0,40.0,0
68,100.0,117.0,0
68,110.0,241.0,1
25,102.0,112.0,0
62,97.0,110.0,1
35,108.0,175.0,1
61,85.0,18.0,0
24,118.0,191.0,1
29,100.0,137.0,0
54,113.0,193.0,1
38,97.0,116.0,0
24,87.0,42.0,0
48,77.0,5.0,1
47,94.0,92.0,0
28,107.0,181.0,1
74,81.0,9.0,1
38,84.0,23.0,1
39,93.0,73.0,0
25,107.0,166.0,1
29,94.0,39.0,0
75,86.0,62.0,0
70,87.0,14.0,0
55,93.0,51.0,1
69,79.0,7.0,1
35,81.0,7.0,0
46,101.0,81.0,1
43,95.0,68.0,1
37,108.0,109.0,0
42,104.0,171.0,1
60,108.0,167.0,1
60,104.0,171.0,1
55,82.0,21.0,0
29,103.0,135.0,1
55,82.0,15.0,1
34,93.0,111.0,1
21,108.0,122.0,1
48,99.0,124.0,1
23,111.0,145.0,0
20,88.0,41.0,1
74,91.0,52.0,0
43,102.0,131.0,1
59,109.0,236.0,1
54,94.0,73.0,0
54,92.0,70.0,1
59,93.0,68.0,0
23,89.0,21.0,0
52,106.0,127.0,1
23,98.0,87.0,1
28,107.0,176.0,0
31,99.0,90.0,1
28,103.0,98.0,1
26,104.0,161.0,0
22,94.0,57.0,1
26,85.0,43.0,1
73,106.0,188.0,1
50,98.0,110.0,1
22,100.0,82.0,0
26,109.0,140.0,1
58,83.0,7.0,1
46,103.0,117.0,0
34,87.0,32.0,1
33,93.0,47.0,1
22,88.0,19.0,1
62,93.0,55.0,0
76,94.0,63.0,1
44,102.0,111.0,0
41,103.0,150.0,1
69,95.0,68.0,0
79,96.0,71.0,1
66,106.0,156.0,0
58,81.0,10.0,1
58,111.0,190.0,1
32,87.0,41.0,0
36,83.0,15.0,1
60,121.0,271.0,1
50,106.0,121.0,0
36,85.0,3.0,1
43,84.0,28.0,1
25,90.0,40.0,0
34,88.0,31.0,1
43,87.0,29.0,0
32,99.0,158.0,1
49,103.0,190.0,1
67,103.0,188.0,1
22,104.0,120.0,1
39,111.0,215.0,1
67,84.0,5.0,1
57,108.0,211.0,1
31,98.0,153.0,0
49,101.0,120.0,1
63,89.0,58.0,0
26,80.0,10.0,0
28,100.0,94.0,1
25,76.0,9.0,0
51,85.0,19.0,1
55,80.0,7.0,0
53,94.0,85.0,0
77,83.0,13.0,0
20,90.0,44.0,0
25,78.0,2.0,1
23,104.0,143.0,1
62,88.0,59.0,1
25,99.0,99.0,0
51,85.0,17.0,1
38,104.0,140.0,0
37,83.0,6.0,1
72,88.0,11.0,1
53,101.0,59.0,0
37,103.0,148.0,0
52,85.0,17.0,1
25,88.0,57.0,0
51,107.0,160.0,0
55,103.0,109.0,1
28,87.0,12.0,1
23,107.0,159.0,1
33,85.0,17.0,1
25,95.0,43.0,0
41,80.0,14.0,0
66,102.0,192.0,1
27,98.0,78.0,0
41,86.0,42.0,1
29,91.0,22.0,0
71,100.0,121.0,1
77,91.0,62.0,1
65,98.0,70.0,0
35,117.0,207.0,0
68,96.0,164.0,1
37,92.0,29.0,0
30,101.0,69.0,1
42,92.0,9.0,1
45,106.0,205.0,1
24,103.0,69.0,1
38,90.0,76.0,0
77,101.0,133.0,0
49,89.0,17.0,1
51,104.0,133.0,1
23,107.0,138.0,0
62,104.0,145.0,1
20,93.0,44.0,0
78,97.0,173.0,1
37,91.0,83.0,1
48,85.0,7.0,1
42,95.0,115.0,0
57,84.0,54.0,0
34,100.0,100.0,1
42,79.0,7.0,0
57,79.0,15.0,0
21,99.0,119.0,1
26,99.0,108.0,0
29,92.0,54.0,1
43,83.0,7.0,1
51,107.0,102.0,1
21,92.0,50.0,0
26,94.0,69.0,1
60,107.0,150.0,0
22,109.0,147.0,1
39,96.0,73.0,0
44,95.0,57.0,0
67,107.0,195.0,1
68,106.0,197.0,1
42,98.0,78.0,0
78,104.0,148.0,1
69,99.0,159.0,1
25,103.0,102.0,1
38,98.0,83.0,1
63,79.0,4.0,0
50,104.0,152.0,0
71,82.0,13.0,1
21,111.0,157.0,0
63,87.0,28.0,1
32,100.0,85.0,1
30,85.0,12.0,1
52,91.0,62.0,1
65,102.0,133.0,0
45,87.0,33.0,0
49,99.0,134.0,0
62,87.0,38.0,0
58,100.0,65.0,0
32,91.0,42.0,0
41,101.0,104.0,0
21,105.0,167.0,1
29,105.0,128.0,0
38,105.0,179.0,0
59,83.0,25.0,0
39,89.0,29.0,1
48,110.0,199.0,0
36,96.0,107.0,1
78,103.0,109.0,1
24,100.0,80.0,1
20,88.0,41.0,0
20,112.0,167.0,1
59,97.0,82.0,0
77,80.0,21.0,0
31,105.0,140.0,1
49,98.0,112.0,1
40,94.0,72.0,0
29,83.0,3.0,1
38,93.0,94.0,0
40,101.0,131.0,1
27,88.0,40.0,0
43,91.0,24.0,0
58,108.0,229.0,1
32,107.0,177.0,1
37,90.0,68.0,0
20,75.0,5.0,0
20,97.0,51.0,0
25,108.0,142.0,1
58,82.0,20.0,0
69,91.0,28.0,1
34,117.0,220.0,1
61,83.0,30.0,0
60,89.0,28.0,1
25,87.0,50.0,1
23,91.0,41.0,0
63,87.0,55.0,0
53,85.0,30.0,0
27,88.0,45.0,1
28,86.0,23.0,0
46,104.0,127.0,1
63,94.0,123.0,0
20,104.0,168.0,1
25,103.0,139.0,1
62,84.0,13.0,0
43,104.0,129.0,1
75,103.0,210.0,1
43,99.0,141.0,1
41,100.0,124.0,0
79,87.0,28.0,1
20,87.0,13.0,1
29,105.0,147.0,1
71,100.0,99.0,0
32,81.0,13.0,0
74,89.0,36.0,0
50,101.0,147.0,0
20,102.0,79.0,0
61,99.0,160.0,1
65,85.0,60.0,0
35,97.0,72.0,0
37,97.0,118.0,1
34,93.0,65.0,0
57,101.0,148.0,1
73,101.0,133.0,1
54,108.0,220.0,1
46,96.0,86.0,1
69,109.0,202.0,1
44,82.0,19.0,0
71,102.0,135.0,0
37,98.0,116.0,1
26,98.0,123.0,1
71,100.0,96.0,0
54,82.0,23.0,0
64,82.0,38.0,1
44,83.0,23.0,0
58,106.0,141.0,0
26,98.0,106.0,0
30,83.0,38.0,0
43,81.0,25.0,1
21,97.0,52.0,1
26,87.0,19.0,1
31,101.0,107.0,1
54,102.0,161.0,0
64,102.0,142.0,1
46,85.0,20.0,0
77,82.0,29.0,0
54,80.0,4.0,0
34,77.0,9.0,1
51,77.0,10.0,0
66,96.0,146.0,0
32,83.0,6.0,1
29,109.0,139.0,1
24,105.0,124.0,1
63,101.0,146.0,0
45,86.0,25.0,0
24,93.0,78.0,0
73,99.0,166.0,0
22,81.0,11.0,1
61,88.0,14.0,0
48,96.0,81.0,1
74,89.0,52.0,1
26,101.0,118.0,0
40,103.0,114.0,1
28,106.0,140.0,0
61,79.0,8.0,0
48,70.0,2.0,1
36,105.0,162.0,0
65,94.0,76.0,0
55,97.0,86.0,1
69,111.0,221.0,1
30,92.0,47.0,1
24,106.0,177.0,0
61,92.0,98.0,0
57,116.0,276.0,1
50,100.0,97.0,0
78,105.0,226.0,1
50,98.0,84.0,0
72,111.0,266.0,1
51,86.0,32.0,1
21,93.0,13.0,0
21,97.0,68.0,0
25,90.0,111.0,0
27,94.0,43.0,0
50,104.0,202.0,1
21,96.0,85.0,0
35,106.0,107.0,1
52,98.0,63.0,1
29,90.0,50.0,1
24,108.0,112.0,0
24,78.0,11.0,1
39,104.0,159.0,0
30,107.0,182.0,1
44,91.0,69.0,1
71,99.0,175.0,1
33,83.0,8.0,1
23,112.0,174.0,0
37,81.0,23.0,0
26,92.0,93.0,0
25,86.0,16.0,0
52,88.0,37.0,0
61,73.0,5.0,1
35,103.0,118.0,0
26,86.0,10.0,1
33,92.0,74.0,0
48,96.0,88.0,1
20,101.0,86.0,1
73,103.0,111.0,0
27,87.0,24.0,1
42,110.0,151.0,0
38,101.0,136.0,1
36,77.0,9.0,1
69,102.0,108.0,1
21,83.0,21.0,1
53,110.0,206.0,0
26,104.0,95.0,1
28,93.0,45.0,0
23,108.0,161.0,0
64,97.0,34.0,0
47,107.0,137.0,0
50,81.0,11.0,1
49,102.0,157.0,0
28,100.0,116.0,0
24,89.0,54.0,0
33,90.0,57.0,0
72,86.0,19.0,0
60,91.0,56.0,1
51,84.0,45.0,0
75,103.0,169.0,1
47,90.0,57.0,1
46,103.0,156.0,0
37,89.0,40.0,0
30,112.0,185.0,1
56,92.0,74.0,0
40,102.0,90.0,1
26,106.0,133.0,0
45,86.0,34.0,0
41,103.0,118.0,1
23,91.0,19.0,0
49,107.0,185.0,1
23,83.0,11.0,0
25,91.0,39.0,0
53,93.0,102.0,1
43,104.0,85.0,1
37,78.0,10.0,0
34,119.0,220.0,0
55,95.0,103.0,0
32,80.0,7.0,1
53,86.0,37.0,1
33,89.0,38.0,0
20,108.0,170.0,1
22,85.0,25.0,0
47,103.0,112.0,1
35,77.0,6.0,0
20,103.0,114.0,1
31,87.0,30.0,0
42,104.0,138.0,0
57,96.0,105.0,1
37,90.0,40.0,1
70,105.0,143.0,0
31,78.0,15.0,1
30,91.0,49.0,1
61,106.0,177.0,1
35,92.0,90.0,0
67,89.0,59.0,0
72,105.0,190.0,1
25,86.0,38.0,0
60,98.0,93.0,0
23,108.0,118.0,1
67,92.0,48.0,0
49,84.0,8.0,0
30,89.0,60.0,0
66,110.0,176.0,0
32,92.0,18.0,0
38,101.0,138.0,1
24,75.0,10.0,1
29,92.0,87.0,0
32,88.0,59.0,0
56,105.0,144.0,1
67,74.0,14.0,0
44,81.0,69.0,0
60,77.0,14.0,0
36,99.0,57.0,1
69,102.0,146.0,0
24,81.0,54.0,0
45,83.0,48.0,0
20,103.0,134.0,1
28,108.0,174.0,1
57,82.0,8.0,1
55,95.0,68.0,1
53,86.0,68.0,0
40,105.0,151.0,1
55,97.0,87.0,0
49,90.0,51.0,1
45,97.0,78.0,0
56,82.0,20.0,1
32,99.0,87.0,1
33,90.0,39.0,1
39,113.0,204.0,0
24,91.0,48.0,1
26,118.0,240.0,1
24,79.0,1.0,1
34,103.0,126.0,1
44,101.0,79.0,1
28,91.0,68.0,1
32,93.0,74.0,0
21,103.0,122.0,1
55,100.0,141.0,1
78,100.0,128.0,0
31,94.0,41.0,1
22,87.0,9.0,1
56,86.0,47.0,0
36,90.0,49.0,1
27,98.0,119.0,0
54,110.0,192.0,0
23,104.0,153.0,1
21,88.0,8.0,1
25,102.0,106.0,1
76,86.0,57.0,0
31,104.0,144.0,0
67,77.0,10.0,1
64,89.0,63.0,1
39,74.0,4.0,1
21,115.0,204.0,0
26,96.0,35.0,1
27,104.0,138.0,0
20,106.0,141.0,1
77,107.0,199.0,1
31,86.0,24.0,0
42,114.0,219.0,1
21,104.0,138.0,0
27,82.0,14.0,0
26,88.0,66.0,0
30,104.0,182.0,0
59,96.0,113.0,0
30,95.0,43.0,1
27,104.0,88.0,0
30,87.0,33.0,1
26,97.0,77.0,0
60,100.0,126.0,0
76,112.0,207.0,0
48,91.0,20.0,0
28,101.0,126.0,1
20,83.0,21.0,0
30,99.0,144.0,0
46,89.0,8.0,1
42,93.0,37.0,1
58,107.0,164.0,0
59,85.0,27.0,1
26,107.0,122.0,0
47,99.0,121.0,0
32,100.0,113.0,0
44,96.0,75.0,1
54,88.0,50.0,0
28,83.0,7.0,1
60,92.0,75.0,1
42,97.0,49.0,0
63,102.0,170.0,0
32,110.0,166.0,0
30,95.0,86.0,0
30,96.0,120.0,0
40,97.0,94.0,0
21,96.0,42.0,1
75,95.0,48.0,1
49,104.0,187.0,1
44,95.0,95.0,1
23,97.0,63.0,1
44,103.0,116.0,0
29,103.0,105.0,1
54,86.0,35.0,1
66,85.0,38.0,1
34,101.0,87.0,1
28,83.0,21.0,0
46,98.0,56.0,0
25,94.0,66.0,0
55,85.0,36.0,1
65,103.0,117.0,0
23,101.0,142.0,1
20,81.0,16.0,0
63,86.0,40.0,0
59,82.0,4.0,0
23,113.0,150.0,1
48,91.0,10.0,0
54,82.0,28.0,0
45,109.0,185.0,1
24,99.0,56.0,1
26,92.0,77.0,0
79,85.0,62.0,0
59,101.0,56.0,0
55,84.0,25.0,0
28,100.0,73.0,1
23,87.0,33.0,0
41,79.0,3.0,1
50,107.0,181.0,0
35,95.0,85.0,0
20,103.0,149.0,0
57,90.0,96.0,1
24,95.0,38.0,0
63,88.0,68.0,0
64,112.0,211.0,0
27,96.0,48.0,1
29,80.0,7.0,0
26,85.0,25.0,1
68,93.0,71.0,0
46,108.0,190.0,0
25,102.0,99.0,1
73,91.0,60.0,1
41,85.0,12.0,0
71,100.0,135.0,1
59,98.0,104.0,0
67,88.0,5.0,0
57,112.0,181.0,1
43,83.0,16.0,1
73,103.0,167.0,1
33,105.0,169.0,0
42,107.0,144.0,1
52,104.0,168.0,1
73,104.0,211.0,1
22,87.0,40.0,1
45,110.0,165.0,0
39,83.0,49.0,1
47,101.0,161.0,0
67,87.0,94.0,1
48,88.0,72.0,1
75,77.0,19.0,0
34,103.0,174.0,1
20,97.0,53.0,1
27,88.0,55.0,0
36,89.0,22.0,1
21,85.0,56.0,0
22,76.0,4.0,1
31,91.0,79.0,0
31,98.0,98.0,1
21,81.0,5.0,1
25,100.0,64.0,0
50,88.0,26.0,0
31,95.0,57.0,1
45,98.0,79.0,1
30,98.0,101.0,0
74,99.0,131.0,1
57,108.0,215.0,1
41,102.0,142.0,0
72,99.0,111.0,1
67,110.0,249.0,1
47,113.0,242.0,1
55,99.0,119.0,0
77,94.0,104.0,1
58,80.0,20.0,1
29,88.0,54.0,0
52,93.0,36.0,0
68,104.0,186.0,1
37,89.0,42.0,1
36,95.0,60.0,0
39,91.0,57.0,0
20,86.0,44.0,0
21,90.0,55.0,0
31,87.0,7.0,1
38,96.0,99.0,0
21,100.0,103.0,0
49,89.0,28.0,0
31,87.0,19.0,1
28,93.0,53.0,0
54,114.0,179.0,0
33,116.0,185.0,1
67,93.0,53.0,1
22,104.0,93.0,0
49,104.0,142.0,0
46,101.0,152.0,1
43,89.0,54.0,0
40,81.0,26.0,0
32,101.0,106.0,0
54,84.0,28.0,1
25,101.0,118.0,1
58,105.0,183.0,0
74,93.0,57.0,1
43,89.0,17.0,1
54,105.0,132.0,1
47,80.0,4.0,0
41,102.0,156.0,0
22,90.0,28.0,1
64,103.0,155.0,0
53,95.0,88.0,0
22,86.0,9.0,1
32,89.0,36.0,0
56,88.0,32.0,0
51,86.0,33.0,0
53,102.0,145.0,0
22,101.0,102.0,1
24,98.0,79.0,0
20,95.0,58.0,0
22,102.0,125.0,0
39,108.0,195.0,1
49,89.0,47.0,0
68,98.0,133.0,1
37,105.0,134.0,1
41,119.0,219.0,0
44,109.0,208.0,1
36,97.0,121.0,1
44,107.0,178.0,1
48,101.0,122.0,0
22,92.0,68.0,1
64,85.0,48.0,0
39,106.0,159.0,0
52,99.0,79.0,0
20,100.0,110.0,1
38,83.0,19.0,0
64,101.0,105.0,0
65,106.0,209.0,1
21,111.0,171.0,1
44,98.0,70.0,0
67,99.0,147.0,0
59,98.0,59.0,0
51,98.0,145.0,1
64,112.0,194.0,0
27,93.0,51.0,1
58,91.0,83.0,1
63,110.0,170.0,0
59,102.0,145.0,0
43,105.0,158.0,0
50,101.0,122.0,0
65,83.0,14.0,0
49,106.0,158.0,1
44,94.0,90.0,0
42,87.0,60.0,1
52,96.0,130.0,0
79,98.0,30.0,0
45,100.0,101.0,1
36,93.0,51.0,1
39,88.0,25.0,0
59,78.0,25.0,1
36,88.0,22.0,1
78,83.0,55.0,0
38,118.0,238.0,1
22,81.0,2.0,1
71,109.0,234.0,1
55,92.0,61.0,1
40,86.0,15.0,1
44,87.0,36.0,0
37,82.0,11.0,0
55,104.0,183.0,1
45,113.0,192.0,0
20,102.0,117.0,0
36,85.0,25.0,1
37,96.0,92.0,0
46,99.0,142.0,1
55,88.0,50.0,1
29,78.0,2.0,1
75,99.0,218.0,1
34,106.0,130.0,1
33,93.0,72.0,1
50,113.0,131.0,0
34,85.0,14.0,1
52,90.0,42.0,0
32,88.0,69.0,0
23,89.0,24.0,1
67,103.0,158.0,0
58,95.0,127.0,1
60,98.0,161.0,1
25,82.0,39.0,0
43,119.0,260.0,1
62,90.0,16.0,1
52,91.0,43.0,1
57,98.0,100.0,0
20,99.0,55.0,1
40,86.0,4.0,0
24,118.0,137.0,1
30,87.0,11.0,1
58,103.0,115.0,0
75,86.0,75.0,0
21,74.0,1.0,1
33,89.0,50.0,1
22,76.0,1.0,1
24,93.0,53.0,1
68,89.0,42.0,1
78,103.0,205.0,1
25,95.0,74.0,0
42,97.0,99.0,0
60,86.0,13.0,0
67,100.0,165.0,1
25,94.0,34.0,0
73,92.0,61.0,1
43,106.0,146.0,0
38,115.0,203.0,0
37,102.0,88.0,1
48,107.0,172.0,1
65,78.0,28.0,1
30,81.0,17.0,1
23,97.0,106.0,1
24,79.0,6.0,0
47,87.0,27.0,0
29,91.0,22.0,1
53,104.0,131.0,0
53,105.0,184.0,0
55,101.0,165.0,0
55,91.0,44.0,0
71,83.0,13.0,0
52,86.0,70.0,0
38,102.0,133.0,1
48,87.0,17.0,0
20,98.0,133.0,0
33,89.0,27.0,0
42,103.0,121.0,0
52,89.0,48.0,1
73,86.0,30.0,1
33,102.0,138.0,1
30,83.0,51.0,0
66,85.0,44.0,1
25,88.0,15.0,1
35,102.0,146.0,1
22,96.0,113.0,1
41,97.0,97.0,0
31,111.0,214.0,1
49,83.0,8.0,0
37,91.0,19.0,1
41,100.0,92.0,1
77,95.0,72.0,1
27,98.0,133.0,0
20,109.0,182.0,0
25,101.0,128.0,1
54,95.0,48.0,0
20,108.0,144.0,0
42,94.0,81.0,0
21,102.0,61.0,1
20,111.0,160.0,0
37,88.0,44.0,1
26,105.0,156.0,1
21,102.0,92.0,0
21,99.0,89.0,1
77,85.0,19.0,0
45,107.0,180.0,1
66,112.0,227.0,1
66,81.0,21.0,1
48,92.0,49.0,0
32,75.0,11.0,0
62,95.0,103.0,0
30,113.0,198.0,1
26,90.0,36.0,1
57,84.0,57.0,1
28,110.0,142.0,1
32,98.0,101.0,1
25,105.0,165.0,1
43,106.0,149.0,1
36,103.0,132.0,1
25,96.0,86.0,0
55,78.0,3.0,1
38,115.0,204.0,0
53,99.0,127.0,0
49,97.0,117.0,1
25,69.0,1.0,1
24,90.0,25.0,1
25,85.0,35.0,0
21,104.0,125.0,1
47,88.0,57.0,1
20,82.0,7.0,0
37,97.0,45.0,1
35,88.0,30.0,1
46,97.0,89.0,0
49,96.0,55.0,0
29,106.0,146.0,0
28,91.0,54.0,0
45,113.0,220.0,1
31,104.0,147.0,1
64,81.0,37.0,0
39,114.0,201.0,0
79,93.0,74.0,0
69,105.0,192.0,1
43,115.0,207.0,1
66,103.0,192.0,1
21,81.0,13.0,1
39,90.0,36.0,0
54,87.0,32.0,1
21,105.0,169.0,0
55,75.0,3.0,1
60,110.0,195.0,1
69,95.0,61.0,0
41,93.0,60.0,1
27,110.0,147.0,1
54,98.0,105.0,0
61,103.0,132.0,0
66,92.0,70.0,1
35,119.0,225.0,0
27,99.0,115.0,0
46,107.0,187.0,0
28,111.0,141.0,1
26,82.0,32.0,0
58,87.0,36.0,0
26,81.0,17.0,0
26,107.0,174.0,1
44,105.0,183.0,1
24,105.0,119.0,1
60,83.0,12.0,1
70,99.0,89.0,0
39,85.0,8.0,0
44,96.0,57.0,1
34,83.0,13.0,1
69,90.0,69.0,1
60,83.0,21.0,0
54,94.0,37.0,0
33,106.0,163.0,1
20,98.0,42.0,1
62,103.0,139.0,0
73,78.0,20.0,0
23,98.0,63.0,0
74,88.0,71.0,1
53,86.0,18.0,0
50,106.0,203.0,1
24,89.0,71.0,1
26,92.0,43.0,1
58,111.0,179.0,0
62,73.0,3.0,0
23,103.0,159.0,1
28,86.0,42.0,0
31,96.0,75.0,0
29,91.0,32.0,1
46,82.0,35.0,1
21,102.0,97.0,1
56,82.0,38.0,0
75,91.0,38.0,1
36,106.0,178.0,1
66,99.0,114.0,0
74,107.0,204.0,0
23,84.0,13.0,1
65,96.0,107.0,1
25,108.0,115.0,0
26,101.0,60.0,1
34,98.0,59.0,1
38,98.0,59.0,0
20,93.0,44.0,1
34,102.0,130.0,0
74,102.0,187.0,1
70,90.0,31.0,0
20,91.0,72.0,0
73,107.0,213.0,0
44,101.0,79.0,0
33,108.0,194.0,1
60,111.0,157.0,0
51,94.0,65.0,1
67,105.0,181.0,0
52,79.0,19.0,1
37,96.0,116.0,0
49,91.0,71.0,1
54,106.0,125.0,1
25,96.0,74.0,0
35,107.0,134.0,1
38,91.0,82.0,0
33,99.0,93.0,1
72,97.0,93.0,0
69,96.0,115.0,1
40,82.0,21.0,1
27,100.0,126.0,1
51,106.0,179.0,0
20,107.0,169.0,0
40,101.0,113.0,0
41,115.0,163.0,0
76,99.0,147.0,0
38,109.0,185.0,0
33,81.0,13.0,1
37,118.0,186.0,0
35,75.0,14.0,0
58,100.0,121.0,1
22,102.0,155.0,1
45,108.0,165.0,0
35,90.0,45.0,1
40,93.0,59.0,0
67,104.0,184.0,1
41,89.0,57.0,0
22,108.0,181.0,1
44,86.0,71.0,0
20,94.0,41.0,1
45,84.0,50.0,1
24,97.0,83.0,1
79,98.0,110.0,0
26,102.0,111.0,1
59,96.0,11.0,0
50,116.0,184.0,0
40,99.0,58.0,1
63,101.0,180.0,1
46,92.0,24.0,0
49,115.0,218.0,0
20,91.0,17.0,0
23,76.0,10.0,1
37,96.0,81.0,1
46,98.0,127.0,0
66,95.0,129.0,1
72,105.0,193.0,0
55,101.0,88.0,1
79,83.0,14.0,0
24,82.0,20.0,1
64,99.0,77.0,0
64,105.0,187.0,1
42,97.0,52.0,0
55,93.0,85.0,1
27,104.0,118.0,1
22,73.0,3.0,1
55,81.0,14.0,1
26,82.0,4.0,1
75,99.0,181.0,0
74,92.0,72.0,1
32,106.0,165.0,1
27,95.0,54.0,0
57,85.0,57.0,1
56,96.0,111.0,1
51,82.0,22.0,1
60,89.0,14.0,0
49,91.0,70.0,0
30,86.0,14.0,1
49,101.0,135.0,0
37,95.0,76.0,1
31,80.0,17.0,0
53,94.0,76.0,0
75,97.0,76.0,1
74,100.0,123.0,0
60,78.0,12.0,1
70,93.0,96.0,1
26,105.0,138.0,0
64,102.0,124.0,1
62,87.0,40.0,0
29,96.0,63.0,0
57,79.0,15.0,0
38,107.0,181.0,0
44,90.0,52.0,0
35,98.0,89.0,1
77,106.0,197.0,0
22,80.0,13.0,1
20,101.0,110.0,0
24,90.0,50.0,1
74,91.0,84.0,1
67,82.0,26.0,0
51,94.0,11.0,1
26,89.0,45.0,1
59,93.0,118.0,1
51,93.0,104.0,0
33,105.0,167.0,0
62,102.0,146.0,1
55,95.0,47.0,0
53,97.0,52.0,0
40,106.0,174.0,0
22,100.0,93.0,0
28,92.0,89.0,1
46,74.0,9.0,0
